Initializing SD card...card initialized.
03/18/2019 ,08:19:35 ,45.09210900,6.06220733,1788.800,81776.195,1771.848,21.140,4.318
03/18/2019 ,08:19:36 ,45.09208617,6.06219650,1786.400,81772.875,1772.177,21.140,4.325
03/18/2019 ,08:19:37 ,45.09207983,6.06219533,1786.600,81772.688,1772.196,21.140,4.325
03/18/2019 ,08:19:39 ,45.09206083,6.06220400,1785.600,81776.625,1771.806,21.160,4.325
03/18/2019 ,08:19:40 ,45.09204667,6.06216917,1784.700,81775.141,1771.953,21.150,4.331
03/18/2019 ,08:19:41 ,45.09206233,6.06219333,1791.900,81778.266,1771.643,21.160,4.325
03/18/2019 ,08:19:42 ,45.09206433,6.06219500,1787.400,81776.883,1771.780,21.170,4.318
03/18/2019 ,08:19:43 ,45.09206700,6.06219400,1787.200,81775.547,1771.912,21.170,4.325
03/18/2019 ,08:19:44 ,45.09206600,6.06219250,1786.800,81774.258,1772.040,21.160,4.331
03/18/2019 ,08:19:45 ,45.09206550,6.06218533,1788.000,81767.984,1772.661,21.180,4.325
03/18/2019 ,08:19:46 ,45.09206717,6.06218600,1787.500,81775.016,1771.965,21.180,4.318
03/18/2019 ,08:19:47 ,45.09207200,6.06217917,1784.700,81776.805,1771.788,21.190,4.325
03/18/2019 ,08:19:48 ,45.09207567,6.06217850,1783.300,81773.734,1772.092,21.200,4.325
03/18/2019 ,08:19:49 ,45.09207800,6.06218217,1783.100,81768.555,1772.605,21.200,4.325
03/18/2019 ,08:19:50 ,45.09208033,6.06218350,1783.100,81771.875,1772.276,21.210,4.325
03/18/2019 ,08:19:51 ,45.09208017,6.06218367,1782.500,81774.695,1771.997,21.210,4.318
03/18/2019 ,08:19:52 ,45.09208417,6.06218483,1782.300,81771.016,1772.362,21.210,4.325
03/18/2019 ,08:19:53 ,45.09208633,6.06218650,1782.300,81772.781,1772.187,21.230,4.325
03/18/2019 ,08:19:54 ,45.09208883,6.06218783,1782.400,81773.305,1772.135,21.220,4.318
03/18/2019 ,08:19:55 ,45.09209283,6.06218950,1782.100,81771.891,1772.274,21.240,4.331
03/18/2019 ,08:19:56 ,45.09209667,6.06219233,1781.900,81772.055,1772.259,21.240,4.325
03/18/2019 ,08:19:57 ,45.09210333,6.06219033,1780.500,81771.047,1772.359,21.250,4.325
03/18/2019 ,08:19:58 ,45.09210767,6.06219117,1780.800,81769.375,1772.524,21.240,4.318
03/18/2019 ,08:19:59 ,45.09211433,6.06218983,1780.000,81774.203,1772.046,21.250,4.318
03/18/2019 ,08:20:00 ,45.09211883,6.06219117,1780.600,81774.703,1771.996,21.250,4.325
03/18/2019 ,08:20:01 ,45.09212117,6.06219100,1780.400,81772.812,1772.183,21.260,4.325
03/18/2019 ,08:20:02 ,45.09213867,6.06220083,1779.900,81776.969,1771.771,21.270,4.325
03/18/2019 ,08:20:03 ,45.09213683,6.06219883,1779.100,81776.945,1771.774,21.270,4.318
03/18/2019 ,08:20:04 ,45.09213517,6.06220017,1779.200,81777.422,1771.727,21.280,4.325
03/18/2019 ,08:20:05 ,45.09214017,6.06220250,1779.400,81777.375,1771.732,21.280,4.325
03/18/2019 ,08:20:06 ,45.09212683,6.06219817,1778.300,81774.578,1772.008,21.280,4.325
03/18/2019 ,08:20:07 ,45.09212367,6.06219850,1777.400,81776.148,1771.853,21.290,4.325
03/18/2019 ,08:20:08 ,45.09212283,6.06220167,1776.400,81775.984,1771.869,21.300,4.325
03/18/2019 ,08:20:09 ,45.09210683,6.06219900,1773.600,81780.328,1771.439,21.300,4.318
03/18/2019 ,08:20:10 ,45.09209500,6.06219700,1771.300,81777.039,1771.491,21.300,4.325
03/18/2019 ,08:20:11 ,45.09209050,6.06219567,1769.100,81777.773,1771.692,21.310,4.325
03/18/2019 ,08:20:12 ,45.09208500,6.06219583,1767.500,81777.320,1771.737,21.290,4.325
03/18/2019 ,08:20:13 ,45.09206467,6.06218650,1764.300,81778.938,1771.577,21.310,4.318
